instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data\data_demand_random_patch\10\C201_2.dat,4,60,1,2,223.0,"[[[[0, [2, 1, 7, 3, 4, 5]], [2, []], [1, []], [7, []], [3, []], [4, []], [5, []]], [[0, [9, 10, 8]], [6, [6]], [9, []], [10, []], [8, []]]], [[[6, [6]]]]]",,None,1.0,3.0,[50.596443],50.596443,{6: 0.0},{6: 14.701779},0.0,14.701779,,,[],,{},{},,,5.817,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,1,3,227.0,"[[[[0, [9, 10, 8]], [6, [6]], [9, []], [10, []], [8, []]], [[0, [4, 7, 3, 1, 2, 5]], [4, []], [7, []], [3, []], [1, []], [2, []], [5, []]]], [[[6, [6]]]]]",,None,1.0,3.0,[50.596443],50.596443,{6: 0.0},{6: 14.701779},0.0,14.701779,,,[],,{},{},,,5.596,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,1,4,223.0,"[[[[0, [5, 4, 3, 7, 1, 2]], [5, []], [4, []], [3, []], [7, []], [1, []], [2, []]], [[0, [9, 8, 10]], [6, [6]], [9, []], [10, []], [8, []]]], [[[6, [6]]]]]",,None,1.0,3.0,[50.596443],50.596443,{6: 0.0},{6: 14.701779},0.0,14.701779,,,[],,{},{},,,6.243,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,1,5,223.0,"[[[[0, [8, 10, 9]], [8, []], [10, []], [9, []], [6, [6]]], [[0, [3]], [5, [5, 1]], [4, [4]], [3, []], [7, [7]], [1, []], [2, [2]]]], [[[5, [5]]], [[5, [1]]], [[4, [4]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",,None,1.0,3.5,"[30.265492, 30.265492, 51.224994, 53.814496, 50.596443, 41.231056]",42.899662,"{5: 0.0, 4: 2.745243, 7: 0.0, 6: 0.0, 2: 1.522776}","{5: 29.734508, 4: 0.0, 7: 23.705249, 6: 8.344039, 2: 0.0}",0.853604,12.356759,,,[],,{},{},,,9.493,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,2,1,223.0,"[[[[0, [8, 9, 10]], [8, []], [10, []], [9, []], [6, [6]]], [[0, [3]], [5, [5, 1]], [4, [4]], [3, []], [7, [7]], [1, []], [2, [2]]]], [[[5, [5]]], [[5, [1]]], [[4, [4]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",,None,1.0,3.5,"[30.265492, 30.265492, 51.224994, 53.814496, 50.596443, 41.231056]",42.899662,"{5: 0.0, 4: 2.745243, 7: 0.0, 6: 0.0, 2: 1.522776}","{5: 29.734508, 4: 0.0, 7: 23.705249, 6: 8.344039, 2: 0.0}",0.853604,12.356759,,,[],,{},{},,,14.2,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,2,2,227.0,"[[[[0, [5, 2, 1, 3, 7, 4]], [5, []], [2, []], [1, []], [3, []], [7, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",,None,1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,,,[],,{},{},,,11.033,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,2,3,223.0,"[[[[0, [9, 10, 8]], [6, [6]], [9, []], [10, []], [8, []]], [[0, [4, 3, 7, 1, 2, 5]], [4, []], [3, []], [7, []], [1, []], [2, []], [5, []]]], [[[6, [6]]]]]",274.9793297520385,"[[[[0, [9]], [5, [3, 5]], [9, [1]], [2, [2]], [1, []], [7, [7]], [3, []], [4, [4]]], [[0, [8]], [10, [10]], [8, []], [6, [6]]]], [[[5, [5]]], [[5, [3]], [10, [10]]], [[9, [1]]], [[2, [2]]], [[6, [6]]], [[7, [7]]], [[4, [4]]]]]",1.0,3.0,[50.596443],50.596443,{6: 0.0},{6: 14.701779},0.0,14.701779,1.142857,3.571429,"[30.265492, 38.966868, 46.647615, 41.231056, 50.596443, 53.814496, 51.224994]",44.678138,"{5: 0.0, 10: 3.062258, 9: 0.456554, 2: 0.0, 6: 0.0, 7: 1.522776, 4: 0.0}","{5: 30.734508, 10: 0.0, 9: 0.0, 2: 27.015713, 6: 6.983675, 7: 0.0, 4: 0.006354}",0.720227,9.248607,11.676,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,2,4,223.0,"[[[[0, [9, 10, 8]], [8, []], [10, []], [9, []], [6, [6]]], [[0, [5]], [5, [7, 3]], [4, [4, 1]], [3, []], [7, []], [1, []], [2, [2]]]], [[[5, [3]]], [[5, [7]]], [[4, [1]]], [[4, [4]]], [[2, [2]]], [[6, [6]]]]]",,None,1.0,3.333333,"[30.265492, 30.265492, 51.224994, 51.224994, 41.231056, 50.596443]",42.468078,"{5: 0.0, 4: 5.490486, 2: 0.0, 6: 0.0}","{5: 15.734508, 4: 0.0, 2: 19.771975, 6: 13.344039}",1.372621,12.21263,,,[],,{},{},,,15.005,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,2,5,223.0,"[[[[0, [5, 3]], [5, [1]], [4, [4]], [3, []], [7, [7]], [1, []], [2, [2]]], [[0, [9, 10, 8]], [8, []], [10, []], [9, []], [6, [6]]]], [[[5, [1]]], [[4, [4]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",329.0,"[[[[0, [1]], [10, [10]], [1, []], [6, [6]]], [[0, [8, 9]], [2, [2, 3]], [9, []], [7, [7]], [4, [4]], [3, []], [8, []], [5, [5]]]], [[[2, [3]], [10, [10]]], [[2, [2]]], [[7, [7]]], [[4, [4]]], [[5, [5]]], [[6, [6]]]]]",1.0,3.4,"[30.265492, 51.224994, 53.814496, 50.596443, 41.231056]",45.426496,"{5: 0.0, 4: 0.0, 7: 0.0, 6: 0.0, 2: 1.522776}","{5: 5.867254, 4: 34.387503, 7: 20.960006, 6: 11.089282, 2: 0.0}",0.304555,14.460809,1.166667,3.5,"[48.148912, 41.231056, 53.814496, 51.224994, 30.265492, 50.596443]",45.880232,"{10: 0.0, 2: 54.311289, 7: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}","{10: 38.236945, 2: 13.384472, 7: 46.477224, 4: 10.460686, 5: 84.960006, 6: 32.089282}",9.051881,37.601436,15.111,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,3,1,223.0,"[[[[0, [4, 3, 7, 1, 2, 5]], [5, []], [4, []], [3, []], [7, []], [1, []], [2, []]], [[0, [8, 9, 10]], [8, []], [10, [6]], [9, []], [6, []]]], [[[10, [6]]]]]",264.7538318957643,"[[[[0, [8, 5]], [8, []], [5, []], [9, [9]], [6, [6]]], [[0, [3]], [10, [10, 1]], [3, []], [4, [4]], [7, [7]], [1, []], [2, [2]]]], [[[10, [1]]], [[10, [10]], [9, [9]]], [[4, [4]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",1.0,3.0,[33.526109],33.526109,{10: 0.0},{10: 5.236945},0.0,5.236945,1.166667,3.5,"[33.526109, 48.14912, 51.224994, 53.814496, 50.596443, 41.231056]",46.423703,"{10: 0.0, 9: 0.0, 4: 0.0, 7: 13.231056, 6: 0.0, 2: 1.522776}","{10: 43.473891, 9: 12.750969, 4: 27.624448, 7: 0.0, 6: 4.089282, 2: 0.0}",2.458972,14.656432,19.026,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,3,2,225.0,"[[[[0, [3, 5]], [5, [7, 1]], [3, []], [4, [4]], [7, []], [1, []], [2, [2]]], [[0, [8, 9, 10]], [8, []], [10, []], [9, []], [6, [6]]]], [[[5, [7]]], [[5, [1]]], [[4, [4]]], [[6, [6]]], [[2, [2]]]]]",248.0,"[[[[0, [3, 5]], [5, []], [2, [2, 1]], [1, []], [7, [7]], [4, [4]], [3, []]], [[0, [8, 9]], [10, [10]], [9, []], [8, []], [6, [6]]]], [[[2, [2]], [10, [10]]], [[2, [1]]], [[7, [7]]], [[4, [4]]], [[6, [6]]]]]",1.0,3.4,"[30.265492, 30.265492, 51.224994, 50.596443, 41.231056]",40.716695,"{5: 0.0, 4: 0.0, 6: 0.0, 2: 0.0}","{5: 12.734508, 4: 17.254757, 6: 64.569033, 2: 11.771975}",0.0,26.582568,1.2,3.6,"[48.148912, 41.231056, 53.814496, 51.224994, 50.596443]",49.00318,"{10: 0.0, 2: 33.311289, 7: 1.522776, 4: 15.016538, 6: 0.0}","{10: 9.236945, 2: 16.384472, 7: 0.0, 4: 0.0, 6: 9.271754}",9.970121,6.978634,22.418,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,3,3,226.6619037896906,"[[[[0, [5, 2, 1, 4]], [5, []], [2, []], [1, []], [7, [7, 3]], [3, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]], [[7, [3]]], [[7, [7]]]]]",269.35438173209195,"[[[[0, []], [5, [5, 3]], [2, [2, 1]], [1, []], [7, [7]], [3, []], [4, [4]]], [[0, [8, 9]], [10, [10]], [8, []], [9, []], [6, [6]]]], [[[5, [5]]], [[5, [3]], [10, [10]]], [[2, [2]]], [[2, [1]]], [[7, [7]]], [[4, [4]]], [[6, [6]]]]]",1.0,3.333333,"[23.323808, 53.814496, 53.814496]",43.650933,"{8: 3.661904, 7: 0.0}","{8: 0.0, 7: 123.861696}",1.830952,61.930848,1.142857,3.571429,"[30.265492, 38.966868, 41.231056, 41.231056, 53.814496, 51.224994, 50.596443]",43.904344,"{5: 0.0, 10: 1.77033, 2: 56.897186, 7: 0.0, 4: 0.0, 6: 19.584052}","{5: 22.734508, 10: 0.0, 2: 0.0, 7: 15.877862, 4: 24.771975, 6: 0.0}",13.041928,10.564058,19.986,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,3,4,223.0,"[[[[0, [7, 3, 5]], [5, []], [4, [4, 1]], [3, []], [7, []], [1, []], [2, [2]]], [[0, [8, 9, 10]], [8, []], [10, []], [9, []], [6, [6]]]], [[[4, [1]]], [[4, [4]]], [[2, [2]]], [[6, [6]]]]]",238.72824559773017,"[[[[0, [8, 9]], [8, []], [10, [10]], [9, []], [6, [6]]], [[0, [3]], [2, [2, 1]], [1, []], [7, [7]], [3, []], [4, [4]], [5, [5]]]], [[[2, [2]], [10, [10]]], [[2, [1]]], [[7, [7]]], [[4, [4]]], [[6, [6]]], [[5, [5]]]]]",1.0,3.25,"[51.224994, 51.224994, 41.231056, 50.596443]",48.569372,"{4: 0.0, 2: 0.0, 6: 0.0}","{4: 86.775006, 2: 19.771975, 6: 4.089282}",0.0,36.878754,1.166667,3.666667,"[48.148912, 41.231056, 53.814496, 51.224994, 50.596443, 30.265492]",45.880232,"{10: 0.0, 2: 37.311289, 7: 1.522776, 4: 11.016538, 6: 10.728246, 5: 2.745243}","{10: 13.236945, 2: 16.384472, 7: 0.0, 4: 0.0, 6: 0.0, 5: 0.0}",10.554015,4.936903,23.135,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,60,3,5,223.0,"[[[[0, [3]], [5, [5, 1]], [4, [4]], [3, []], [7, [7]], [1, []], [2, [2]]], [[0, [9, 10, 8]], [8, []], [10, []], [9, []], [6, [6]]]], [[[5, [5]]], [[5, [1]]], [[4, [4]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",,None,1.0,3.5,"[30.265492, 30.265492, 51.224994, 53.814496, 50.596443, 41.231056]",42.899662,"{5: 0.0, 4: 2.745243, 7: 0.0, 6: 0.0, 2: 1.522776}","{5: 29.734508, 4: 0.0, 7: 23.705249, 6: 8.344039, 2: 0.0}",0.853604,12.356759,,,[],,{},{},,,21.146,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,1,1,226.6619037896906,"[[[[0, [5, 2, 1, 7, 4]], [5, []], [2, []], [1, []], [7, []], [3, [3]], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]], [[3, [3]]]]]",,None,1.0,3.0,"[23.323808, 58.137767]",40.730787,"{8: 3.661904, 3: 0.0}","{8: 0.0, 3: 93.931116}",1.830952,46.965558,,,[],,{},{},,,6.27,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,1,2,235.0,"[[[[0, [8, 9]], [8, [6]], [9, []], [6, []]], [[0, [5, 2, 1, 7, 3, 4, 10]], [5, []], [2, []], [1, []], [7, []], [3, []], [4, []], [10, []]]], [[[8, [6]]]]]",282.2540644285339,"[[[[0, [8, 9]], [5, [5]], [2, [2]], [9, []], [8, []], [6, [6]]], [[0, []], [10, [10]], [1, [1]], [7, [7]], [4, [4]], [3, [3]]]], [[[5, [5]]], [[2, [2]], [10, [10]]], [[1, [1]]], [[7, [7]]], [[4, [4]]], [[3, [3]]], [[6, [6]]]]]",1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,1.142857,3.571429,"[30.265492, 48.148912, 55.461698, 53.814496, 51.224994, 58.137767, 50.596443]",49.664258,"{5: 0.0, 10: 0.0, 2: 0.0, 1: 0.0, 7: 0.0, 4: 14.343346, 3: 14.632786, 6: 9.254064}","{5: 19.867254, 10: 3.236945, 2: 5.397675, 1: 11.136405, 7: 12.477224, 4: 0.0, 3: 0.0, 6: 0.0}",4.778775,6.514438,6.02,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,1,3,227.0,"[[[[0, [5, 2, 1, 3, 7, 4]], [5, []], [2, []], [1, []], [3, []], [7, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",,None,1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,,,[],,{},{},,,6.03,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,1,4,239.0,"[[[[0, [8, 2, 1, 7, 3, 4]], [8, []], [2, []], [1, []], [7, []], [3, []], [4, []]], [[0, [5, 10, 9]], [5, [6]], [10, []], [9, []], [6, []]]], [[[5, [6]]]]]",308.45655352980276,"[[[[0, [8, 9]], [5, [5]], [8, [10]], [10, []], [9, []], [1, [1]], [7, [7]], [2, [2]]], [[0, []], [4, [4]], [3, [3]], [6, [6]]]], [[[5, [5]]], [[4, [4]]], [[3, [3]], [8, [10]]], [[1, [1]]], [[7, [7]]], [[6, [6]]], [[2, [2]]]]]",1.0,3.0,[30.265492],30.265492,{5: 6.132746},{5: 0.0},6.132746,0.0,1.142857,3.571429,"[30.265492, 51.224994, 70.14167, 55.461698, 53.814496, 50.596443, 41.231056]",50.390836,"{5: 0.0, 4: 0.0, 8: 0.79465, 3: 1.456554, 1: 0.0, 7: 0.0, 6: 0.0, 2: 21.522776}","{5: 19.867254, 4: 19.387503, 8: 0.0, 3: 0.0, 1: 40.451304, 7: 48.361964, 6: 10.632833, 2: 0.0}",2.971747,17.337607,6.002,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,1,5,243.0,"[[[[0, [6, 9, 8]], [6, []], [9, []], [8, []]], [[0, [5, 10, 4, 3, 7, 1, 2]], [5, []], [10, []], [4, []], [3, []], [7, []], [1, []], [2, []]]], []]",,None,,,[],,{},{},,,,,[],,{},{},,,6.098,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,2,1,227.0,"[[[[0, [5, 2, 1, 3, 7, 4]], [5, []], [2, []], [1, []], [3, []], [7, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",287.88988121108,"[[[[0, [8]], [8, []], [4, [4]], [3, [3]], [7, [7]], [1, [1]]], [[0, [9]], [5, [5]], [10, [10]], [2, [2]], [9, []], [6, [6]]]], [[[5, [5]]], [[4, [4]], [10, [10]]], [[2, [2]]], [[3, [3]]], [[7, [7]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,1.142857,3.571429,"[30.265492, 67.375552, 41.231056, 58.137767, 53.814496, 55.461698, 50.596443]",50.983215,"{5: 0.0, 10: 0.0, 4: 0.0, 2: 0.0, 3: 29.684412, 7: 0.0, 1: 19.799733, 6: 7.889881}","{5: 17.867254, 10: 15.236945, 4: 22.475825, 2: 13.251726, 3: 0.0, 7: 2.164667, 1: 0.0, 6: 0.0}",7.171753,8.874552,12.434,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,2,2,227.0,"[[[[0, [5, 2, 1, 3, 7, 4]], [5, []], [2, []], [1, []], [3, []], [7, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",294.54881557294993,"[[[[0, [9]], [10, [10]], [9, []], [2, [2]], [7, [7]], [1, [1]], [3, [3]]], [[0, [8]], [5, [5]], [4, [4]], [8, []], [6, [6]]]], [[[5, [5]]], [[4, [4]], [10, [10]]], [[2, [2]]], [[7, [7]]], [[1, [1]]], [[3, [3]]], [[6, [6]]]]]",1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,1.142857,3.571429,"[30.265492, 67.375552, 41.231056, 53.814496, 55.461698, 58.137767, 50.596443]",50.983215,"{5: 0.0, 10: 0.0, 4: 0.0, 2: 0.0, 7: 2.519745, 1: 0.0, 3: 0.0, 6: 1.548816}","{5: 19.867254, 10: 2.236945, 4: 16.475825, 2: 26.251726, 7: 0.0, 1: 7.173368, 3: 3.023868, 6: 0.0}",0.50857,9.378623,12.717,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,2,3,235.0,"[[[[0, [5, 2, 1, 7, 3, 4, 10]], [5, []], [2, []], [1, []], [7, []], [3, []], [4, []], [10, []]], [[0, [9, 8]], [6, [6]], [9, []], [8, []]]], [[[6, [6]]]]]",283.4304632749572,"[[[[0, []], [10, [10]], [7, [7]], [3, [3]], [4, [4]], [1, [1]]], [[0, [8, 9]], [5, [5]], [2, [2]], [9, []], [8, []], [6, [6]]]], [[[5, [5]]], [[2, [2]], [10, [10]]], [[7, [7]]], [[3, [3]]], [[4, [4]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[50.596443],50.596443,{6: 0.0},{6: 14.701779},0.0,14.701779,1.142857,3.571429,"[30.265492, 48.148912, 53.814496, 58.137767, 51.224994, 55.461698, 50.596443]",49.664258,"{5: 0.0, 10: 0.0, 2: 0.0, 7: 0.0, 3: 0.0, 4: 27.519745, 1: 0.0, 6: 10.430463}","{5: 19.867254, 10: 3.236945, 2: 1.0, 7: 13.960006, 3: 0.315588, 4: 0.0, 1: 19.720012, 6: 0.0}",4.743776,7.262476,12.659,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,2,4,223.0,"[[[[0, [4, 3, 7, 2, 5]], [4, []], [3, []], [7, []], [1, [1]], [2, []], [5, []]], [[0, [9, 10, 8]], [6, [6]], [9, []], [10, []], [8, []]]], [[[1, [1]]], [[6, [6]]]]]",308.0,"[[[[0, [9, 8]], [8, []], [10, [10]], [9, []], [7, [7]], [1, [1]], [3, [3]]], [[0, []], [5, [5]], [4, [4]], [2, [2]], [6, [6]]]], [[[5, [5]]], [[4, [4]], [10, [10]]], [[2, [2]]], [[7, [7]]], [[1, [1]]], [[3, [3]]], [[6, [6]]]]]",1.0,3.5,"[55.461698, 50.596443]",53.029071,"{1: 0.0, 6: 0.0}","{1: 90.269151, 6: 14.701779}",0.0,52.485465,1.142857,3.571429,"[30.265492, 67.375552, 41.231056, 53.814496, 55.461698, 58.137767, 50.596443]",50.983215,"{5: 0.0, 10: 0.0, 4: 0.0, 2: 0.0, 7: 0.0, 1: 7.346377, 3: 0.0, 6: 0.0}","{5: 13.867254, 10: 8.236945, 4: 15.527864, 2: 45.251726, 7: 4.480255, 1: 0.0, 3: 10.370246, 6: 7.624552}",0.918297,13.169855,13.094,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,2,5,227.0,"[[[[0, [5, 2, 1, 3, 7, 4]], [5, []], [2, []], [1, []], [3, []], [7, []], [4, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",290.04848564607295,"[[[[0, [9]], [5, [5]], [10, [10]], [2, [2]], [9, []], [6, [6]]], [[0, [8]], [8, []], [4, [4]], [7, [7]], [3, [3]], [1, [1]]]], [[[5, [5]]], [[4, [4]], [10, [10]]], [[2, [2]]], [[7, [7]]], [[3, [3]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,1.142857,3.571429,"[30.265492, 67.375552, 41.231056, 53.814496, 58.137767, 55.461698, 50.596443]",50.983215,"{5: 0.0, 10: 0.0, 4: 0.0, 2: 0.0, 7: 25.522776, 3: 2.158604, 1: 5.479493, 6: 10.048486}","{5: 17.867254, 10: 15.236945, 4: 22.475825, 2: 13.251726, 7: 0.0, 3: 0.0, 1: 0.0, 6: 0.0}",5.40117,8.603969,12.31,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,3,1,223.0,"[[[[0, [4, 3, 7, 1, 2, 5]], [5, []], [4, []], [3, []], [7, []], [1, []], [2, []]], [[0, [8, 9, 10]], [8, []], [10, [6]], [9, []], [6, []]]], [[[10, [6]]]]]",,None,1.0,3.0,[33.526109],33.526109,{10: 0.0},{10: 5.236945},0.0,5.236945,,,[],,{},{},,,20.815,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,3,2,223.0,"[[[[0, [4, 3, 7, 1, 2, 5]], [4, []], [3, []], [7, []], [1, []], [2, []], [5, []]], [[0, [8, 10, 9]], [8, []], [10, [6]], [9, []], [6, []]]], [[[10, [6]]]]]",293.7841913920382,"[[[[0, []], [2, [2]], [7, [7]], [3, [3]], [4, [4]], [1, [1]]], [[0, [8, 9]], [10, [10]], [5, [5]], [9, []], [8, []], [6, [6]]]], [[[2, [2]], [10, [10]]], [[5, [5]]], [[7, [7]]], [[3, [3]]], [[4, [4]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[33.526109],33.526109,{10: 0.0},{10: 5.236945},0.0,5.236945,1.142857,3.571429,"[48.148912, 30.265492, 53.814496, 58.137767, 51.224994, 55.461698, 50.596443]",49.664258,"{10: 0.0, 2: 8.830952, 5: 0.0, 7: 21.522776, 3: 0.0, 4: 27.519745, 1: 0.0, 6: 8.784191}","{10: 9.236945, 2: 0.0, 5: 48.867254, 7: 0.0, 3: 8.152098, 4: 0.0, 1: 19.720012, 6: 0.0}",8.332208,10.747039,19.803,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,3,3,223.0,"[[[[0, [5, 2, 1, 7, 3, 4]], [5, []], [2, []], [1, []], [7, []], [3, []], [4, []]], [[0, [8, 10, 9]], [8, []], [10, [6]], [9, []], [6, []]]], [[[10, [6]]]]]",280.72521441937323,"[[[[0, []], [10, [10]], [4, [4]], [3, [3]], [7, [7]], [1, [1]]], [[0, [8, 9]], [5, [5]], [2, [2]], [9, []], [8, []], [6, [6]]]], [[[5, [5]]], [[2, [2]], [10, [10]]], [[4, [4]]], [[3, [3]]], [[7, [7]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[33.526109],33.526109,{10: 0.0},{10: 5.236945},0.0,5.236945,1.142857,3.571429,"[30.265492, 48.148912, 51.224994, 58.137767, 53.814496, 55.461698, 50.596443]",49.664258,"{5: 0.0, 10: 0.0, 2: 1.524175, 4: 0.0, 3: 5.208587, 7: 22.311159, 1: 0.0, 6: 6.20104}","{5: 19.867254, 10: 3.236945, 2: 0.0, 4: 11.254757, 3: 0.0, 7: 0.0, 1: 2.511426, 6: 0.0}",4.40562,4.608798,19.302,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,3,4,239.0,"[[[[0, [2, 1, 7, 3, 4, 5, 10]], [2, []], [1, []], [7, []], [3, []], [4, []], [5, []], [10, []]], [[0, [8, 9, 6]], [8, []], [9, []], [6, []]]], []]",290.04848564607295,"[[[[0, [9]], [5, [5]], [10, [10]], [2, [2]], [9, []], [6, [6]]], [[0, [8]], [8, []], [4, [4]], [7, [7]], [3, [3]], [1, [1]]]], [[[5, [5]]], [[4, [4]], [10, [10]]], [[2, [2]]], [[7, [7]]], [[3, [3]]], [[1, [1]]], [[6, [6]]]]]",,,[],,{},{},,,1.142857,3.571429,"[30.265492, 67.375552, 41.231056, 53.814496, 58.137767, 55.461698, 50.596443]",50.983215,"{5: 0.0, 10: 0.0, 4: 0.0, 2: 0.0, 7: 25.522776, 3: 2.158604, 1: 5.479493, 6: 10.048486}","{5: 17.867254, 10: 15.236945, 4: 22.475825, 2: 13.251726, 7: 0.0, 3: 0.0, 1: 0.0, 6: 0.0}",5.40117,8.603969,19.217,OK
test_data\data_demand_random_patch\10\C201_2.dat,4,120,3,5,231.0,"[[[[0, [1, 4, 3, 7, 2, 5]], [1, []], [4, []], [3, []], [7, []], [2, []], [5, []]], [[0, [8, 10, 9]], [8, [6]], [10, []], [9, []], [6, []]]], [[[8, [6]]]]]",283.4304632749572,"[[[[0, [8, 9]], [5, [5]], [2, [2]], [9, []], [8, []], [6, [6]]], [[0, []], [10, [10]], [7, [7]], [3, [3]], [4, [4]], [1, [1]]]], [[[5, [5]]], [[2, [2]], [10, [10]]], [[7, [7]]], [[3, [3]]], [[4, [4]]], [[1, [1]]], [[6, [6]]]]]",1.0,3.0,[23.323808],23.323808,{8: 3.661904},{8: 0.0},3.661904,0.0,1.142857,3.571429,"[30.265492, 48.148912, 53.814496, 58.137767, 51.224994, 55.461698, 50.596443]",49.664258,"{5: 0.0, 10: 0.0, 2: 0.0, 7: 0.0, 3: 0.0, 4: 27.519745, 1: 0.0, 6: 10.430463}","{5: 19.867254, 10: 3.236945, 2: 1.0, 7: 13.960006, 3: 0.315588, 4: 0.0, 1: 19.720012, 6: 0.0}",4.743776,7.262476,19.99,OK
test_data\data_demand_random_patch\10\C201_2.dat,8,60,1,1,221.0,"[[[[0, [9, 10]], [6, [6, 8]], [9, []], [10, []], [8, []]], [[0, [5, 3]], [2, [2, 1]], [1, []], [7, [7, 4]], [3, []], [4, []], [5, []]]], [[[2, [2, 1]]], [[6, [6, 8]]], [[7, [7, 4]]]]]",244.6619037896906,"[[[[0, []], [8, [8, 10, 5, 2]], [10, []], [7, [7, 4]], [4, [1, 3]], [3, []], [1, []], [2, []], [5, []]], [[0, []], [9, [9]], [6, [6]]]], [[[8, [8]], [9, [9]]], [[8, [10, 5, 2]]], [[7, [7, 4]]], [[4, [1, 3]]], [[6, [6]]]]]",2.0,7.333333,"[41.231056, 50.596443, 53.814496]",48.547332,"{2: 0.0, 6: 0.0, 7: 1.522776}","{2: 16.384472, 6: 12.701779, 7: 0.0}",0.507592,9.695417,2.0,6.6,"[46.647615, 23.323808, 53.814496, 51.224994, 50.596443]",45.121471,"{8: 1.661904, 9: 0.0, 7: 0.0, 4: 0.0, 6: 14.867373}","{8: 14.338096, 9: 15.338096, 7: 29.430848, 4: 5.725599, 6: 0.0}",3.305855,12.966528,8.995,OK
