instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,4,120,2,4,850.0483494,"[[[[0, [5, 4]], [4, []], [13, [13, 8]], [8, []], [29, [29, 28, 27, 26]], [30, [30]], [41, [41, 39, 38, 40]], [40, []], [39, []], [38, []], [42, [42, 49, 48, 44]], [48, []], [49, []], [44, []], [43, [43]], [28, []], [27, []], [26, []], [5, []]], [[0, [2, 3, 6, 1]], [3, []], [6, []], [1, []], [12, [12, 7, 10]], [7, []], [10, []], [9, [9, 11, 15]], [11, []], [15, []], [2, []], [20, [20, 18, 22, 19]], [19, []], [17, [17, 16, 14]], [16, []], [14, []], [18, []], [32, [32, 31, 33, 34]], [31, [37, 35, 36]], [33, []], [34, []], [22, []], [23, [23, 24, 25, 21]], [24, []], [25, []], [37, []], [35, []], [36, []], [50, [50, 45, 46, 47]], [21, []], [45, []], [46, []], [47, []]]], [[[12, [12, 7, 10]]], [[13, [13, 8]]], [[9, [9, 11, 15]]], [[20, [20, 18, 22, 19]]], [[17, [17, 16, 14]]], [[29, [29, 28, 27, 26]]], [[30, [30]]], [[32, [32, 31, 33, 34]]], [[31, [37, 35, 36]]], [[23, [23, 24, 25, 21]]], [[41, [41, 39, 38, 40]]], [[50, [50, 45, 46, 47]]], [[42, [42, 49, 48, 44]]], [[43, [43]]]]]",901.7308492,"[[[[0, [6, 1, 3]], [3, []], [7, [7, 16, 15, 14]], [16, []], [15, []], [6, []], [21, [21, 18, 19, 9]], [14, []], [18, []], [19, []], [34, [34, 33, 32, 31]], [33, []], [32, []], [31, []], [41, [41, 40, 39, 38]], [40, []], [39, []], [38, []], [9, []], [13, [13]], [42, [42, 44, 49, 48]], [44, []], [49, []], [48, []], [1, []]], [[0, [2, 4, 5]], [2, []], [11, [11, 12, 10]], [4, []], [12, []], [10, []], [8, [8, 17]], [17, []], [22, [22, 20, 25, 23]], [20, []], [25, []], [23, []], [5, [27, 29, 28, 24]], [26, [26, 30, 36]], [30, []], [27, []], [29, []], [28, []], [43, [43]], [47, [47, 46, 45]], [46, []], [45, []], [24, []], [50, [50, 37, 35]], [37, []], [36, []], [35, []]]], [[[7, [7, 16, 15, 14]]], [[11, [11, 12, 10]]], [[8, [8, 17]]], [[22, [22, 20, 25, 23]]], [[21, [21, 18, 19, 9]]], [[34, [34, 33, 32, 31]]], [[5, [27, 29, 28, 24]]], [[26, [26, 30, 36]]], [[41, [41, 40, 39, 38]]], [[43, [43]]], [[47, [47, 46, 45]]], [[50, [50, 37, 35]], [13, [13]]], [[42, [42, 44, 49, 48]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,60,2,1,846.2982213,"[[[[0, [5]], [15, [15, 14, 17, 1, 50, 45, 46, 47, 49, 48, 20, 18, 19, 25]], [14, []], [5, []], [18, []], [31, [31, 32, 34, 35, 36, 37, 30, 33]], [32, []], [33, []], [34, []], [19, []], [17, []], [20, []], [35, []], [36, []], [37, []], [50, []], [25, []], [45, []], [46, []], [47, []], [49, []], [48, []], [30, []], [1, []]], [[0, [6, 3, 2, 4]], [7, [7]], [11, [11, 12, 10, 16, 13, 9, 8]], [12, []], [10, []], [2, []], [4, []], [3, []], [16, []], [21, [21, 24, 22, 28, 27, 26, 29, 23]], [23, []], [24, []], [22, []], [6, []], [28, []], [27, []], [26, [44, 43, 42, 40, 41, 39, 38]], [44, []], [43, []], [42, []], [29, []], [13, []], [39, []], [40, []], [41, []], [38, []], [9, []], [8, []]]], [[[7, [7]]], [[11, [11, 12, 10, 16, 13, 9, 8]]], [[15, [1, 50, 45, 46, 47, 49, 48]]], [[15, [15, 14, 17, 20, 18, 19, 25]]], [[21, [21, 24, 22, 28, 27, 26, 29, 23]]], [[31, [31, 32, 34, 35, 36, 37, 30, 33]]], [[26, [44, 43, 42, 40, 41, 39, 38]]]]]",882.0831892,"[[[[0, [2, 6]], [6, []], [9, [9]], [8, [8, 10]], [10, []], [2, []], [20, [20, 25, 24, 17, 16, 18, 19, 21, 22]], [22, []], [24, []], [17, []], [16, []], [18, []], [19, []], [31, [31, 32, 33, 34, 37, 35, 36]], [32, []], [33, []], [34, []], [35, []], [36, []], [37, []], [21, [50, 45, 46, 47, 49, 48]], [50, []], [25, []], [45, []], [46, []], [47, []], [49, []], [48, []]], [[0, [1, 5, 4, 3]], [1, []], [5, []], [4, []], [11, [11, 14, 7, 13, 12, 15]], [7, []], [15, []], [14, [23]], [23, []], [26, [26, 29, 30, 27, 28]], [29, []], [30, []], [3, []], [13, []], [12, [39, 41, 40, 38, 42, 44, 43]], [39, []], [41, []], [40, []], [38, []], [42, []], [44, []], [43, []], [27, []], [28, []]]], [[[9, [9]]], [[8, [8, 10]]], [[11, [11, 14, 7, 13, 12, 15]]], [[14, [23]], [20, [20, 25, 22]]], [[20, [24, 17, 16, 18, 19, 21]]], [[26, [26, 29, 30, 27, 28]]], [[31, [31, 32, 33, 34, 37, 35, 36]]], [[12, [39, 41, 40, 38, 42, 44, 43]]], [[21, [50, 45, 46, 47, 49, 48]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,60,2,2,834.6124969,"[[[[0, [4, 2, 1, 5]], [17, [17, 19, 9, 18, 12]], [18, []], [19, [22, 21]], [22, []], [21, []], [4, [29, 28, 27, 26]], [2, []], [1, []], [26, []], [28, []], [27, []], [9, [41, 40, 42, 38, 39]], [38, []], [41, []], [40, []], [39, []], [12, []], [29, []], [42, []], [5, []]], [[0, [6, 3]], [6, []], [3, []], [11, [11, 10, 13, 7, 8]], [8, []], [7, []], [10, []], [13, []], [15, [15, 16, 14]], [14, [24, 23, 20, 25]], [16, []], [24, []], [23, []], [20, [30]], [31, [31, 32, 33, 34, 35, 36, 37, 50, 45, 46, 49, 47, 48, 44, 43]], [32, []], [33, []], [34, []], [35, []], [36, []], [37, []], [50, []], [25, []], [45, []], [46, []], [47, []], [48, []], [49, []], [44, []], [43, []], [30, []]]], [[[17, [17, 19, 9, 18, 12]]], [[11, [11, 10, 13, 7, 8]]], [[15, [15, 16, 14]]], [[14, [24, 23, 20, 25]]], [[19, [22, 21]]], [[4, [29, 28, 27, 26]]], [[20, [30]]], [[31, [50, 45, 46, 49, 47, 48, 44, 43]]], [[31, [31, 32, 33, 34, 35, 36, 37]]], [[9, [41, 40, 42, 38, 39]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,60,2,5,882.0831892,"[[[[0, [4, 3, 1]], [4, []], [1, []], [12, [12, 11, 14, 19, 9, 15]], [11, []], [15, []], [3, []], [9, []], [14, []], [19, []], [31, [31, 32, 33, 34, 35, 36, 37, 21]], [32, []], [33, []], [34, []], [35, []], [36, []], [37, []], [21, [22, 50, 23, 45, 46, 47, 49, 48]], [22, []], [50, []], [23, []], [45, []], [46, []], [47, []], [49, []], [48, []]], [[0, [2, 5, 6]], [2, []], [8, [8, 10, 13, 7, 18, 16, 17]], [10, []], [13, []], [7, []], [18, []], [20, [20, 24, 25, 26, 27, 30, 28, 29]], [16, []], [17, []], [24, []], [25, []], [5, []], [6, []], [26, [43, 44, 42, 38, 39, 40, 41]], [27, []], [30, []], [28, []], [43, []], [44, []], [42, []], [29, []], [38, []], [39, []], [40, []], [41, []]]], [[[12, [12, 11, 14, 19, 9, 15]]], [[8, [8, 10, 13, 7, 18, 16, 17]]], [[20, [20, 24, 25, 26, 27, 30, 28, 29]]], [[31, [31, 32, 33, 34, 35, 36, 37, 21]]], [[21, [22, 23]]], [[26, [43, 44, 42, 38, 39, 40, 41]]], [[21, [50, 45, 46, 47, 49, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,90,2,1,846.0555128,"[[[[0, [1]], [7, [7, 11, 13, 10, 9]], [11, []], [13, []], [10, []], [9, []], [16, [16, 17, 14, 20, 25, 24, 12]], [20, []], [25, []], [24, []], [17, []], [14, []], [41, [41, 40, 39, 38, 29, 28, 26, 27]], [40, []], [39, []], [38, []], [12, []], [29, []], [42, [42, 49, 44, 43]], [49, []], [44, []], [43, []], [28, []], [27, []], [26, []], [1, []]], [[0, [5, 3, 6, 2, 4]], [5, []], [3, []], [6, []], [2, []], [8, [8, 15, 18, 19]], [15, []], [4, []], [18, []], [21, [21, 22, 23]], [22, []], [23, []], [19, [30, 33, 32, 31, 34, 36, 35, 37]], [33, []], [32, []], [31, []], [34, []], [35, []], [37, []], [36, []], [50, [50, 45, 46, 47, 48]], [45, []], [46, []], [47, []], [48, []], [30, []]]], [[[7, [7, 11, 13, 10, 9]]], [[8, [8, 15, 18, 19]]], [[16, [16, 17, 14, 20, 25, 24, 12]]], [[21, [21, 22, 23]]], [[19, [30, 33, 32, 31, 34, 36, 35, 37]]], [[41, [41, 40, 39, 38, 29, 28, 26, 27]]], [[50, [50, 45, 46, 47, 48]]], [[42, [42, 49, 44, 43]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,90,2,2,858.0555128,"[[[[0, [4, 2, 6, 3]], [6, []], [15, [15, 13, 18, 17, 8, 16]], [2, []], [4, []], [13, []], [16, []], [17, []], [18, []], [3, []], [8, []], [41, [41, 40, 39, 38, 42, 29, 27, 28]], [40, []], [39, []], [38, []], [42, []], [29, []], [27, []], [28, []], [44, [44, 43, 49, 30]], [43, []], [49, []], [30, []]], [[0, [5]], [1, [1, 11, 9, 12, 10, 7]], [5, []], [11, []], [9, []], [12, []], [10, []], [7, []], [14, [14, 21, 22, 25, 24, 20, 19]], [21, []], [22, []], [25, []], [24, []], [20, []], [19, []], [33, [33, 32, 31, 34, 37, 35, 36, 23]], [32, []], [31, []], [34, []], [37, []], [35, []], [36, []], [50, [50, 45, 46, 47, 48, 26]], [23, []], [45, []], [46, []], [47, []], [48, []], [26, []]]], [[[1, [1, 11, 9, 12, 10, 7]]], [[15, [15, 13, 18, 17, 8, 16]]], [[14, [14, 21, 22, 25, 24, 20, 19]]], [[33, [33, 32, 31, 34, 37, 35, 36, 23]]], [[41, [41, 40, 39, 38, 42, 29, 27, 28]]], [[44, [44, 43, 49, 30]]], [[50, [50, 45, 46, 47, 48, 26]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,90,2,3,826.0555128,"[[[[0, [2, 3, 1, 4, 5]], [19, [19]], [14, [14, 16, 7, 10, 9, 12]], [16, []], [20, [20]], [2, []], [3, []], [4, []], [26, [26, 28, 30, 27, 13]], [28, []], [30, []], [27, []], [7, []], [10, []], [9, []], [41, [41, 40, 39, 38, 29]], [40, []], [39, []], [38, []], [12, []], [13, []], [29, []], [42, [42, 43, 44, 49, 48]], [43, []], [44, []], [49, []], [48, []], [5, []], [1, []]], [[0, [6]], [11, [11, 8, 15, 17, 18]], [8, []], [15, []], [6, []], [21, [21, 22, 24, 25, 23]], [17, []], [18, []], [31, [31, 32, 33, 34, 37, 36, 35]], [32, []], [33, []], [34, []], [22, []], [24, []], [25, []], [37, []], [36, []], [35, []], [50, [50, 45, 46, 47]], [23, []], [45, []], [46, []], [47, []]]], [[[19, [19]]], [[14, [14, 16, 7, 10, 9, 12]]], [[11, [11, 8, 15, 17, 18]]], [[20, [20]]], [[21, [21, 22, 24, 25, 23]]], [[26, [26, 28, 30, 27, 13]]], [[31, [31, 32, 33, 34, 37, 36, 35]]], [[41, [41, 40, 39, 38, 29]]], [[50, [50, 45, 46, 47]]], [[42, [42, 43, 44, 49, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,90,2,4,886.0555128,"[[[[0, [3, 6, 4, 5]], [5, []], [13, [13, 9, 14]], [9, []], [3, []], [6, []], [14, []], [4, []], [23, [23, 20, 22, 25, 24, 28, 30]], [20, []], [22, []], [34, [34, 35, 37, 36]], [35, []], [37, []], [36, []], [50, [50, 45, 46, 47, 48, 49, 44, 43]], [25, []], [24, []], [45, []], [46, []], [47, []], [48, []], [49, []], [44, []], [43, []], [28, []], [30, []]], [[0, [2, 1]], [2, []], [8, [8, 12]], [12, []], [11, [11, 15, 7, 10, 16, 17, 18, 19]], [15, []], [1, []], [7, []], [10, []], [16, []], [17, []], [18, []], [19, []], [31, [31, 32, 33, 21, 26, 27, 29]], [32, []], [33, []], [21, []], [26, []], [27, []], [29, []], [42, [42, 38, 41, 39, 40]], [38, []], [39, []], [40, []], [41, []]]], [[[8, [8, 12]]], [[13, [13, 9, 14]]], [[11, [11, 15, 7, 10, 16, 17, 18, 19]]], [[23, [23, 20, 22, 25, 24, 28, 30]]], [[31, [31, 32, 33, 21, 26, 27, 29]]], [[34, [34, 35, 37, 36]]], [[42, [42, 38, 41, 39, 40]]], [[50, [50, 45, 46, 47, 48, 49, 44, 43]]]]]",913.6619038,"[[[[0, [1]], [1, []], [10, [10]], [7, [7]], [15, [15, 11, 8, 17, 16]], [11, []], [8, []], [17, []], [16, []], [20, [20, 24, 22, 23, 25, 21]], [23, []], [25, []], [24, [26, 27, 28, 30, 29]], [22, []], [21, []], [26, []], [27, []], [28, []], [30, []], [38, [38, 40, 41, 39, 42, 43, 44]], [40, []], [41, [49]], [39, []], [29, []], [42, []], [43, []], [44, []], [49, []]], [[0, [5, 3, 6, 2, 4]], [2, []], [5, []], [12, [12, 13, 9]], [13, []], [9, []], [3, []], [6, []], [14, [14, 18, 19]], [4, []], [18, []], [19, []], [37, [37, 36, 35, 31, 32, 33, 34]], [36, []], [35, []], [31, []], [32, []], [33, []], [34, []], [50, [50, 45, 46, 47, 48]], [45, []], [46, []], [47, []], [48, []]]], [[[12, [12, 13, 9]], [10, [10]]], [[7, [7]]], [[14, [14, 18, 19]]], [[15, [15, 11, 8, 17, 16]]], [[20, [20, 24, 22, 23, 25, 21]]], [[24, [26, 27, 28, 30, 29]]], [[37, [37, 36, 35, 31, 32, 33, 34]]], [[38, [38, 40, 41, 39, 42, 43, 44]]], [[41, [49]]], [[50, [50, 45, 46, 47, 48]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,90,2,5,826.0555128,"[[[[0, [6, 2, 4, 3]], [6, []], [2, []], [4, []], [3, []], [14, [14, 18, 15]], [18, []], [15, [22, 21, 23, 20, 19]], [22, []], [21, []], [23, []], [20, []], [19, []], [31, [31, 32, 33, 34, 35, 37, 36, 25]], [32, []], [33, []], [34, []], [35, []], [37, []], [36, []], [50, [50, 24, 1, 45, 46, 47]], [25, []], [24, []], [45, []], [46, []], [47, []], [1, []]], [[0, [5]], [7, [7, 12, 13]], [12, []], [13, [8, 9, 11, 17, 16]], [8, []], [9, []], [11, []], [17, []], [16, []], [5, []], [26, [26, 27, 28, 10]], [27, []], [28, []], [10, []], [41, [41, 40, 39, 38, 29, 30]], [40, []], [39, []], [38, []], [29, []], [42, [42, 43, 44, 49, 48]], [43, []], [44, []], [49, []], [48, []], [30, []]]], [[[14, [14, 18, 15]]], [[7, [7, 12, 13]]], [[13, [8, 9, 11, 17, 16]]], [[15, [22, 21, 23, 20, 19]]], [[26, [26, 27, 28, 10]]], [[31, [31, 32, 33, 34, 35, 37, 36, 25]]], [[50, [50, 24, 1, 45, 46, 47]]], [[41, [41, 40, 39, 38, 29, 30]]], [[42, [42, 43, 44, 49, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,120,2,1,826.0555128,"[[[[0, [2, 4, 6]], [4, []], [2, []], [16, [16]], [17, [17, 15, 19]], [19, []], [14, [14, 20, 11, 10]], [20, []], [15, []], [6, []], [26, [26, 28, 27, 29, 30]], [28, []], [27, []], [29, []], [11, []], [10, []], [41, [41, 40, 39, 38, 42, 43, 44]], [40, []], [39, []], [38, []], [42, [49, 48]], [43, []], [44, []], [49, []], [48, []], [30, []]], [[0, [5, 1, 3]], [5, []], [7, [7, 8, 13, 9, 12, 18]], [8, []], [13, []], [9, []], [12, []], [3, []], [21, [21, 22, 23, 25, 24]], [18, []], [31, [31, 32, 33, 34, 37, 36, 35]], [32, []], [33, []], [34, []], [22, []], [23, []], [25, []], [37, []], [36, []], [35, []], [50, [50, 45, 46, 47]], [24, []], [45, []], [46, []], [47, []], [1, []]]], [[[7, [7, 8, 13, 9, 12, 18]]], [[16, [16]]], [[17, [17, 15, 19]]], [[14, [14, 20, 11, 10]]], [[21, [21, 22, 23, 25, 24]]], [[26, [26, 28, 27, 29, 30]]], [[31, [31, 32, 33, 34, 37, 36, 35]]], [[41, [41, 40, 39, 38, 42, 43, 44]]], [[50, [50, 45, 46, 47]]], [[42, [49, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,120,2,2,845.0483494,"[[[[0, [3, 2, 1]], [2, []], [1, []], [9, [9, 13]], [11, [11]], [3, []], [13, []], [8, [8, 10, 14, 15]], [10, []], [20, [20]], [14, [18, 30, 28, 27, 26]], [15, []], [18, []], [41, [41, 40, 39, 38, 29]], [40, []], [39, []], [38, []], [29, []], [42, [42, 43, 44, 49, 48]], [43, []], [44, []], [49, []], [48, []], [30, []], [28, []], [27, []], [26, []]], [[0, [6, 4, 5]], [7, [7, 12]], [12, []], [6, []], [4, []], [5, []], [16, [16, 25, 22, 21, 19, 17, 23, 24]], [25, []], [22, []], [21, []], [31, [31, 32, 33, 34, 35, 36, 37]], [32, []], [33, []], [34, []], [19, []], [17, []], [35, []], [36, []], [37, []], [50, [50, 45, 46, 47]], [23, []], [24, []], [45, []], [46, []], [47, []]]], [[[7, [7, 12]]], [[9, [9, 13]]], [[11, [11]]], [[8, [8, 10, 14, 15]]], [[16, [16, 25, 22, 21, 19, 17, 23, 24]]], [[20, [20]]], [[14, [18, 30, 28, 27, 26]]], [[31, [31, 32, 33, 34, 35, 36, 37]]], [[41, [41, 40, 39, 38, 29]]], [[50, [50, 45, 46, 47]]], [[42, [42, 43, 44, 49, 48]]]]]",882.0555128,"[[[[0, [4, 1, 3, 5]], [4, []], [1, []], [3, []], [5, []], [7, [7, 13]], [13, []], [8, [8, 10, 12, 14, 16, 17]], [10, []], [12, []], [14, []], [16, []], [17, []], [22, [22, 24, 25]], [24, []], [25, []], [31, [31, 32, 33, 34, 35, 36, 37]], [32, []], [33, []], [34, []], [35, []], [36, []], [37, []], [50, [50, 45, 46, 48, 49, 47]], [45, []], [46, []], [48, []], [49, []], [47, []]], [[0, [2, 6]], [2, []], [6, []], [9, [9, 11, 15, 18, 19]], [11, []], [15, []], [18, []], [19, []], [20, [20, 21, 23]], [21, []], [23, [30, 27, 29, 28, 26]], [30, []], [27, []], [41, [41, 40, 39, 38, 42, 44, 43]], [40, []], [39, []], [38, []], [29, []], [42, []], [44, []], [43, []], [28, []], [26, []]]], [[[7, [7, 13]]], [[9, [9, 11, 15, 18, 19]]], [[8, [8, 10, 12, 14, 16, 17]]], [[20, [20, 21, 23]], [22, [22, 24, 25]]], [[23, [30, 27, 29, 28, 26]]], [[31, [31, 32, 33, 34, 35, 36, 37]]], [[41, [41, 40, 39, 38, 42, 44, 43]]], [[50, [50, 45, 46, 48, 49, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,120,2,3,826.0555128,"[[[[0, []], [9, [9, 8, 11]], [8, []], [16, [16, 18, 17]], [14, [14, 19]], [18, []], [19, []], [17, []], [30, [30, 27, 29]], [28, [28, 26]], [26, []], [27, []], [11, []], [41, [41, 40, 39, 38]], [40, []], [39, []], [38, []], [29, []], [42, [42, 43, 44, 49, 48]], [43, []], [44, []], [49, []], [48, []]], [[0, [2, 1, 6, 4, 3, 5]], [2, []], [3, []], [13, [13, 7]], [7, []], [10, [10, 12]], [12, []], [15, [15, 21, 22, 23, 24, 20, 25]], [1, []], [6, []], [4, []], [21, []], [22, []], [23, []], [24, []], [20, []], [33, [33, 31, 32, 34, 35, 36, 37]], [31, []], [32, []], [34, []], [35, []], [36, []], [37, []], [50, [50, 45, 46, 47]], [25, []], [45, []], [46, []], [47, []], [5, []]]], [[[9, [9, 8, 11]]], [[13, [13, 7]]], [[10, [10, 12]]], [[16, [16, 18, 17]]], [[14, [14, 19]]], [[15, [15, 21, 22, 23, 24, 20, 25]]], [[30, [30, 27, 29]]], [[28, [28, 26]]], [[33, [33, 31, 32, 34, 35, 36, 37]]], [[41, [41, 40, 39, 38]]], [[50, [50, 45, 46, 47]]], [[42, [42, 43, 44, 49, 48]]]]]",932.8035085,"[[[[0, [6, 4, 3, 1]], [1, []], [8, [8]], [6, []], [19, [19, 14]], [17, [17, 16, 25]], [16, []], [14, []], [25, []], [4, []], [26, [26, 29, 28, 27, 30]], [39, [39, 42]], [41, [41, 40, 38]], [40, []], [38, []], [29, []], [42, [48, 43, 44, 49]], [28, []], [27, []], [48, []], [43, []], [44, []], [49, []], [30, []], [3, []]], [[0, [5]], [13, [13, 11, 9, 12, 7, 10, 2]], [11, []], [9, []], [12, []], [5, []], [7, []], [10, []], [2, []], [15, [15, 21, 18, 20, 22, 23]], [21, []], [18, []], [31, [31, 34, 36, 32, 33, 35]], [32, []], [33, []], [34, []], [20, []], [35, []], [22, []], [23, []], [46, [46, 45, 37, 24, 50]], [47, [47]], [45, []], [24, []], [36, []], [37, []], [50, []]]], [[[8, [8]]], [[13, [13, 11, 9, 12, 7, 10, 2]]], [[19, [19, 14]]], [[17, [17, 16, 25]]], [[15, [15, 21, 18, 20, 22, 23]]], [[26, [26, 29, 28, 27, 30]]], [[31, [31, 34, 36, 32, 33, 35]]], [[39, [39, 42]]], [[41, [41, 40, 38]]], [[46, [46, 45, 37, 24, 50]]], [[47, [47]], [42, [48, 43, 44, 49]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.dat,8,120,2,5,826.0555128,"[[[[0, [3, 2, 4]], [3, []], [8, [8, 11, 14, 18, 19]], [11, []], [14, []], [2, []], [21, [21, 22, 23, 24, 20, 25]], [22, []], [23, []], [24, []], [20, []], [18, []], [33, [33, 31, 32, 34, 35, 36, 37]], [31, []], [32, []], [34, []], [19, []], [35, []], [36, []], [37, []], [50, [50, 45, 46, 47]], [25, []], [45, []], [46, []], [47, []], [4, []]], [[0, [6, 1, 5]], [6, []], [10, [10, 16, 17, 15, 12, 7, 9, 13]], [16, []], [17, []], [15, []], [1, []], [27, [27, 28, 26]], [28, []], [26, []], [12, []], [7, []], [41, [41, 40, 39, 38, 29]], [40, []], [39, []], [38, []], [9, []], [13, []], [29, []], [42, [42, 43, 44, 49, 48, 30]], [43, []], [44, []], [49, []], [48, []], [30, []], [5, []]]], [[[10, [10, 16, 17, 15, 12, 7, 9, 13]]], [[8, [8, 11, 14, 18, 19]]], [[21, [21, 22, 23, 24, 20, 25]]], [[27, [27, 28, 26]]], [[33, [33, 31, 32, 34, 35, 36, 37]]], [[41, [41, 40, 39, 38, 29]]], [[42, [42, 43, 44, 49, 48, 30]]], [[50, [50, 45, 46, 47]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,4,60,2,1,857.4029012,"[[[[0, [7, 6, 2]], [7, [12]], [12, []], [6, []], [2, []], [15, [15, 10, 9, 18]], [10, []], [9, []], [18, [35, 24, 27, 8]], [35, []], [42, [42, 38, 40, 39]], [38, []], [47, [47, 46, 48, 44, 30]], [40, []], [46, []], [8, []], [48, []], [24, []], [27, []], [39, []], [44, []], [30, [45]], [45, []]], [[0, [1, 4, 5, 3]], [11, [11, 13]], [3, []], [13, []], [4, []], [1, []], [22, [22, 23, 21]], [23, []], [21, []], [28, [28, 34, 16, 14, 17, 19, 20]], [17, []], [5, []], [16, []], [34, []], [14, []], [36, [36, 29, 33, 31]], [29, []], [41, [41, 25, 37, 32]], [33, []], [31, []], [32, [50, 49, 43, 26]], [20, []], [50, []], [25, []], [19, []], [49, []], [43, []], [37, []], [26, []]]], [[[11, [11, 13]]], [[7, [12]]], [[15, [15, 10, 9, 18]]], [[22, [22, 23, 21]]], [[28, [34, 16, 17, 19]]], [[28, [28, 14, 20]]], [[18, [35, 24, 27, 8]]], [[36, [36, 29, 33, 31]]], [[41, [41, 25, 37, 32]]], [[42, [42, 38, 40, 39]]], [[47, [47, 46, 48, 44]]], [[47, [30]]], [[30, [45]]], [[32, [50, 49, 43, 26]]]]]",897.6155281,"[[[[0, [4, 13, 12, 6, 7, 5]], [13, []], [12, []], [4, []], [6, []], [7, []], [17, [17, 20, 19, 16]], [29, [29, 28, 14]], [28, []], [16, []], [5, [34, 32, 25, 37]], [14, []], [34, []], [36, [41, 36, 43, 33]], [41, []], [45, [45, 50, 49]], [32, []], [20, []], [50, []], [25, []], [19, []], [49, []], [43, []], [37, []], [33, []]], [[0, [3, 9, 1, 2]], [9, []], [15, [15, 18, 8, 11]], [3, []], [11, []], [23, [23, 21, 10]], [21, []], [22, [22, 24, 27, 26]], [1, []], [2, []], [27, []], [24, []], [30, [30, 35]], [42, [42, 38, 39, 31]], [38, []], [35, []], [18, []], [47, [47, 44, 48, 46]], [40, [40]], [44, []], [39, []], [48, []], [8, []], [46, []], [10, []], [31, []], [26, []]]], [[[15, [15, 18, 8, 11]]], [[23, [23, 21, 10]]], [[17, [17, 20, 19, 16]]], [[22, [22, 24, 27, 26]]], [[29, [29, 28, 14]]], [[30, [30, 35]]], [[5, [34, 32, 25, 37]]], [[42, [42, 38, 39, 31]]], [[36, [41, 36, 43, 33]]], [[47, [47, 44, 48, 46]]], [[40, [40]], [45, [45, 50, 49]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,4,60,2,5,892.132746,"[[[[0, [14, 1, 2, 9, 8, 16, 18]], [14, []], [16, []], [17, [17]], [1, []], [2, [24, 27, 10]], [10, []], [24, []], [27, []], [30, [30, 15]], [15, []], [42, [42, 38, 35, 26]], [38, []], [35, []], [18, []], [9, []], [47, [47, 40, 46, 44]], [40, [48, 39, 31]], [46, []], [8, []], [48, []], [44, []], [39, []], [31, []], [26, []]], [[0, [13, 4, 6, 12, 7, 3]], [4, []], [6, []], [12, []], [13, []], [11, [11, 5, 20]], [7, []], [21, [21, 29, 28, 23]], [29, []], [28, []], [5, [19, 34, 36, 22]], [34, []], [36, []], [41, [41, 32, 25, 33]], [45, [45, 49, 43, 37]], [33, []], [32, [50]], [20, []], [50, []], [25, []], [19, []], [49, []], [43, []], [37, []], [3, []], [23, []], [22, []]]], [[[17, [17]]], [[2, [24, 27, 10]]], [[11, [11, 5, 20]]], [[21, [21, 29, 28, 23]]], [[5, [19, 34, 36, 22]]], [[30, [30, 15]]], [[41, [41, 32, 25, 33]]], [[42, [42, 38, 35, 26]]], [[45, [45, 49, 43, 37]]], [[47, [47, 40, 46, 44]]], [[40, [48, 39, 31]]], [[32, [50]]]]]",,None
